id,text,date,likes,retweets,replies,city,category,source
anon_neg_0193,normalisasi pelecehan seksual di lingkungan kampus adalah masalah budaya serius #Permendikbud #PPKS,2023-02-08,187,0,4,Yogyakarta,negative_blaming,synthetic
anon_neg_0095,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban #StopKekerasanSeksual",2024-04-18,46,0,1,Medan,negative_fear,synthetic
anon_neg_0023,senior cowok di jurusan gw justify pelecehan seksual dengan bercanda doang kok,2021-12-08,1,1,2,Denpasar,negative_blaming,synthetic
anon_neg_0240,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen #MahasiswaAman #PPKS,2024-04-21,9,13,2,Surabaya,negative_fear,synthetic
anon_pos_0002,"gerakan kampus aman mulai berdampak, banyak mahasiswi berani speak up sekarang #StopKekerasanSeksual",2021-12-04,72,13,13,Jakarta,positive_support,synthetic
anon_neg_0034,"atmosfer kampus gw super toxic, korban yg lapor malah dianggap tukang bikin masalah #Permendikbud #PPKS",2023-08-03,1,4,11,Jakarta,negative_blaming,synthetic
anon_neg_0150,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #MahasiswaAman #PPKS",2023-08-06,56,7,2,Surabaya,negative_blaming,synthetic
anon_neg_0180,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #StopKekerasanSeksual,2023-10-21,6,7,8,Surabaya,negative_sanction,synthetic
anon_neg_0013,normalisasi pelecehan seksual di lingkungan kampus adalah masalah budaya serius,2023-01-21,3,0,0,Jakarta,negative_blaming,synthetic
anon_pos_0148,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan #PPKS #KampusAman,2023-01-21,2,2,4,Bandung,positive_support,synthetic
anon_neg_0206,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik #PPKS #KampusAman,2024-04-30,14,8,4,Jakarta,negative_fear,synthetic
anon_neg_0112,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #MahasiswaAman #PPKS",2023-02-28,87,9,5,Bandung,negative_sanction,synthetic
anon_pos_0054,progres bagus saat kampus mau transparan soal penanganan kasus pelecehan seksual,2023-05-16,15,3,1,Bandung,positive_support,synthetic
anon_neg_0117,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya",2023-07-15,6,3,3,Bandung,negative_sanction,synthetic
anon_pos_0026,gerakan solidaritas untuk korban kekerasan seksual kampus terus berkembang,2022-07-15,20,1,1,Bandung,positive_support,synthetic
anon_pos_0108,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #PPKS #KampusAman,2022-02-02,9,6,2,Jakarta,positive_support,synthetic
anon_neg_0217,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #PPKS #KampusAman",2022-10-08,4,0,0,Malang,negative_fear,synthetic
anon_neg_0004,korban bungkam krn kampus lebih lindungi nama baik institusi drpd mahasiswa,2022-01-29,2,3,1,Yogyakarta,negative_fear,synthetic
anon_pos_0028,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan #PPKS #KampusAman,2022-03-15,3,2,0,Bandung,positive_support,synthetic
anon_neg_0102,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab #StopKekerasanSeksual",2022-06-21,2,1,1,Jakarta,negative_blaming,synthetic
anon_neu_0039,anggaran satgas ppks di banyak kampus masih sangat minim perlu ditingkatkan #PPKS #KampusAman,2022-10-27,10,2,15,Jakarta,neutral_policy,synthetic
anon_neg_0072,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab #StopKekerasanSeksual",2024-04-09,21,4,3,Jakarta,negative_blaming,synthetic
anon_neg_0198,"dosen senior bilang korban pelecehan seksual harusnya jaga diri sendiri, gila ga sih #Permendikbud #PPKS",2023-09-02,5,6,2,Malang,negative_blaming,synthetic
anon_neg_0006,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #PPKS #KampusAman",2023-12-24,4,11,2,Jakarta,negative_blaming,synthetic
anon_neg_0185,"lingkungan kampus normalize pelecehan seksual, dianggap bercandaan biasa aja #Permendikbud #PPKS",2024-05-20,3,1,1,Yogyakarta,negative_blaming,synthetic
anon_neg_0143,senior cowok di jurusan gw justify pelecehan seksual dengan bercanda doang kok,2023-12-04,0,9,4,Jakarta,negative_blaming,synthetic
anon_neg_0098,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya",2024-06-27,97,1,4,Jakarta,negative_fear,synthetic
anon_pos_0064,"ppks seharusnya jadi standar minimum setiap kampus, dukungan penuh untuk regulasi #MahasiswaAman #PPKS",2022-12-29,18,4,2,Yogyakarta,positive_support,synthetic
anon_neg_0187,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan #Permendikbud #PPKS,2022-02-28,5,0,1,Semarang,negative_blaming,synthetic
anon_neg_0033,"dosen senior bilang korban pelecehan seksual harusnya jaga diri sendiri, gila ga sih #StopKekerasanSeksual",2023-07-31,5,4,2,Jakarta,negative_blaming,synthetic
anon_neg_0126,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik #MahasiswaAman #PPKS,2022-02-13,6,2,1,Medan,negative_sanction,synthetic
anon_neg_0222,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya #Permendikbud #PPKS",2024-05-19,6,1,0,Surabaya,negative_sanction,synthetic
anon_neg_0047,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi,2022-06-13,11,9,3,Yogyakarta,negative_fear,synthetic
anon_neg_0032,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi #PPKS #KampusAman,2021-12-17,7,0,5,Jakarta,negative_fear,synthetic
anon_pos_0039,progres bagus saat kampus mau transparan soal penanganan kasus pelecehan seksual,2022-02-20,9,18,4,Medan,positive_support,synthetic
anon_pos_0099,progres bagus saat kampus mau transparan soal penanganan kasus pelecehan seksual,2024-06-09,20,1,4,Surabaya,positive_support,synthetic
anon_neg_0200,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban",2023-10-22,159,2,5,Jakarta,negative_fear,synthetic
anon_neg_0134,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #Permendikbud #PPKS",2022-10-29,5,1,1,Jakarta,negative_fear,synthetic
anon_neg_0027,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #Permendikbud #PPKS,2022-01-20,1,0,2,Jakarta,negative_fear,synthetic
anon_pos_0140,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban #PPKS #KampusAman,2023-03-25,12,1,0,Jakarta,positive_support,synthetic
anon_neg_0230,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban #StopKekerasanSeksual",2024-05-09,3,3,2,Yogyakarta,negative_fear,synthetic
anon_neg_0209,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan #PPKS #KampusAman",2022-12-16,4,1,1,Jakarta,negative_sanction,synthetic
anon_pos_0032,"gerakan kampus aman mulai berdampak, banyak mahasiswi berani speak up sekarang #MahasiswaAman #PPKS",2022-07-30,12,12,1,Bandung,positive_support,synthetic
anon_neg_0098,rektorat kampus lebih takut heboh di medsos drpd ngasih sanksi tegas ke pelaku #MahasiswaAman #PPKS,2023-02-09,9,0,3,Semarang,negative_sanction,synthetic
anon_neg_0008,rektorat kampus lebih takut heboh di medsos drpd ngasih sanksi tegas ke pelaku #MahasiswaAman #PPKS,2023-07-24,8,0,4,Yogyakarta,negative_sanction,synthetic
anon_neg_0138,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #Permendikbud #PPKS,2022-11-06,15,21,2,Semarang,negative_sanction,synthetic
anon_neg_0134,"tidak ada empati untuk korban, justru penghakiman yang mereka terima #Permendikbud #PPKS",2024-03-23,5,2,18,Surabaya,negative_blaming,synthetic
anon_neg_0111,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik #MahasiswaAman #PPKS,2022-07-03,159,3,1,Yogyakarta,negative_sanction,synthetic
anon_neg_0052,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan #StopKekerasanSeksual,2022-12-31,0,3,3,Bandung,negative_blaming,synthetic
anon_neg_0218,rektorat kampus lebih takut heboh di medsos drpd ngasih sanksi tegas ke pelaku #Permendikbud #PPKS,2023-07-14,30,3,2,Bandung,negative_sanction,synthetic
anon_neg_0138,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya #PPKS #KampusAman,2022-01-02,10,1,3,Jakarta,negative_fear,synthetic
anon_neg_0062,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi,2023-01-13,3,3,2,Yogyakarta,negative_fear,synthetic
anon_neg_0191,"PPKS hanya jadi regulasi di atas kertas saja, eksekusinya tidak ada sama sekali",2023-07-05,6,1,1,Bandung,negative_sanction,synthetic
anon_neg_0107,media sosial kampus penuh victim blaming saat ada kasus kekerasan seksual muncul #StopKekerasanSeksual,2024-05-14,7,3,4,Yogyakarta,negative_blaming,synthetic
anon_neg_0128,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya",2022-03-16,7,11,2,Surabaya,negative_fear,synthetic
anon_neu_0086,data kemenangan hukum korban pelecehan seksual kampus masih sangat rendah #StopKekerasanSeksual,2021-11-19,3,4,3,Bandung,neutral_policy,synthetic
anon_neg_0240,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #Permendikbud #PPKS,2022-01-12,30,5,2,Jakarta,negative_sanction,synthetic
anon_pos_0098,komunitas kampus aman sangat membantu korban yg tidak tau harus kemana melapor,2021-11-27,2,1,1,Medan,positive_support,synthetic
anon_neu_0072,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat #StopKekerasanSeksual,2023-11-12,1,6,2,Jakarta,neutral_policy,synthetic
anon_neg_0064,korban bungkam krn kampus lebih lindungi nama baik institusi drpd mahasiswa #StopKekerasanSeksual,2022-06-13,0,3,1,Yogyakarta,negative_fear,synthetic
anon_pos_0072,satgas ppks yang kompeten sangat dibutuhkan dan beberapa kampus sudah menunjukkan #Permendikbud #PPKS,2022-01-08,12,0,0,Jakarta,positive_support,synthetic
anon_neg_0014,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #PPKS #KampusAman",2023-12-18,10,1,1,Jakarta,negative_fear,synthetic
anon_neg_0156,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #PPKS #KampusAman,2022-04-18,5,1,1,Jakarta,negative_fear,synthetic
anon_neg_0040,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #MahasiswaAman #PPKS,2023-09-18,10,5,0,Malang,negative_fear,synthetic
anon_neg_0212,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor #PPKS #KampusAman,2022-04-05,1,1,2,Surabaya,negative_sanction,synthetic
anon_neg_0099,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #StopKekerasanSeksual,2022-10-12,3,2,0,Semarang,negative_sanction,synthetic
anon_neg_0187,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #StopKekerasanSeksual",2023-02-12,6,7,2,Semarang,negative_fear,synthetic
anon_pos_0023,komunitas kampus aman sangat membantu korban yg tidak tau harus kemana melapor,2021-11-03,16,12,2,Jakarta,positive_support,synthetic
anon_neg_0216,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #StopKekerasanSeksual,2021-12-16,3,11,14,Medan,negative_fear,synthetic
anon_pos_0051,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng,2022-04-01,12,2,1,Bandung,positive_support,synthetic
anon_neg_0052,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #StopKekerasanSeksual",2022-01-07,4,6,2,Makassar,negative_fear,synthetic
anon_pos_0138,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #StopKekerasanSeksual,2022-08-24,3,1,3,Bandung,positive_support,synthetic
anon_neg_0057,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya #MahasiswaAman #PPKS",2022-08-09,5,4,3,Malang,negative_sanction,synthetic
anon_pos_0008,komunitas kampus aman sangat membantu korban yg tidak tau harus kemana melapor #StopKekerasanSeksual,2022-01-02,3,4,0,Jakarta,positive_support,synthetic
anon_neg_0179,"tidak ada empati untuk korban, justru penghakiman yang mereka terima #StopKekerasanSeksual",2022-02-19,5,0,5,Jakarta,negative_blaming,synthetic
anon_neg_0184,"atmosfer kampus gw super toxic, korban yg lapor malah dianggap tukang bikin masalah #PPKS #KampusAman",2023-08-13,3,2,1,Jakarta,negative_blaming,synthetic
anon_neg_0015,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #StopKekerasanSeksual,2023-02-20,30,0,8,Surabaya,negative_sanction,synthetic
anon_neg_0161,"pelaku mendapat simpati sementara korban dikucilkan, ini realita kampus kita",2024-05-24,5,5,1,Bogor,negative_blaming,synthetic
anon_neg_0251,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik #Permendikbud #PPKS,2022-10-25,28,3,1,Malang,negative_fear,synthetic
anon_neg_0186,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #StopKekerasanSeksual",2023-08-27,4,2,1,Denpasar,negative_blaming,synthetic
anon_neg_0181,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #Permendikbud #PPKS",2022-08-05,35,0,4,Yogyakarta,negative_sanction,synthetic
anon_neg_0175,pelaku pelecehan seksual di kampus lolos terus karena tidak ada mekanisme sanksi,2022-11-13,57,5,1,Jakarta,negative_sanction,synthetic
anon_neu_0106,data kemenangan hukum korban pelecehan seksual kampus masih sangat rendah #MahasiswaAman #PPKS,2023-01-29,6,3,1,Bandung,neutral_policy,synthetic
anon_pos_0075,"akhirnya ada teman yg berani share pengalaman kkerasan seksual di kampus, salut #Permendikbud #PPKS",2022-02-07,53,1,1,Medan,positive_support,synthetic
anon_pos_0122,"gerakan kampus aman mulai berdampak, banyak mahasiswi berani speak up sekarang #Permendikbud #PPKS",2023-03-13,40,0,6,Bandung,positive_support,synthetic
anon_neg_0269,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #PPKS #KampusAman",2022-11-30,12,0,1,Semarang,negative_fear,synthetic
anon_neg_0201,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #StopKekerasanSeksual,2023-07-20,3,3,1,Yogyakarta,negative_fear,synthetic
anon_neg_0161,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik,2023-09-09,1,2,2,Medan,negative_fear,synthetic
anon_neg_0015,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #Permendikbud #PPKS",2022-10-23,5,2,2,Yogyakarta,negative_blaming,synthetic
anon_neg_0189,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny #PPKS #KampusAman",2022-09-08,4,10,0,Jakarta,negative_blaming,synthetic
anon_neg_0121,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #PPKS #KampusAman",2024-06-09,0,7,1,Semarang,negative_sanction,synthetic
anon_neg_0162,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab #StopKekerasanSeksual",2024-02-29,11,3,3,Jakarta,negative_blaming,synthetic
anon_neg_0196,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #PPKS #KampusAman",2023-10-27,5,1,2,Jakarta,negative_sanction,synthetic
anon_pos_0081,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng #PPKS #KampusAman,2022-12-26,0,9,1,Semarang,positive_support,synthetic
anon_pos_0031,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur #StopKekerasanSeksual",2021-11-17,0,21,1,Malang,positive_support,synthetic
anon_neg_0105,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen,2022-04-19,32,2,2,Medan,negative_fear,synthetic
anon_neg_0025,komunitas kampus masih menganggap korban pelecehan sebagai pembuat onar #StopKekerasanSeksual,2022-07-17,3,3,1,Semarang,negative_blaming,synthetic
anon_neg_0109,"sudah 6 bulan lapor, kasusnya masih diproses katanya, pelaku masih bebas ngajar #MahasiswaAman #PPKS",2022-05-24,4,0,7,Bandung,negative_sanction,synthetic
anon_neg_0001,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #StopKekerasanSeksual,2022-07-09,45,3,4,Malang,negative_fear,synthetic
anon_neu_0047,perlu ada hotline nasional khusus korban kekerasan seksual di perguruan tinggi #Permendikbud #PPKS,2023-02-17,10,1,1,Bandung,neutral_policy,synthetic
anon_neu_0092,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat #MahasiswaAman #PPKS,2022-01-19,41,0,1,Jakarta,neutral_policy,synthetic
anon_neg_0021,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #Permendikbud #PPKS",2022-08-23,7,5,3,Yogyakarta,negative_blaming,synthetic
anon_neg_0080,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban #StopKekerasanSeksual",2023-01-20,7,3,6,Bandung,negative_fear,synthetic
anon_neg_0205,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #MahasiswaAman #PPKS,2022-07-29,15,7,2,Malang,negative_fear,synthetic
anon_neg_0034,korban bungkam krn kampus lebih lindungi nama baik institusi drpd mahasiswa #StopKekerasanSeksual,2022-01-21,14,24,1,Jakarta,negative_fear,synthetic
anon_pos_0035,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban #PPKS #KampusAman,2023-12-04,2,3,8,Bandung,positive_support,synthetic
anon_neg_0228,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #PPKS #KampusAman,2024-06-28,15,1,3,Yogyakarta,negative_sanction,synthetic
anon_neg_0147,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya",2022-08-02,20,7,3,Bandung,negative_sanction,synthetic
anon_neg_0174,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #MahasiswaAman #PPKS,2022-09-10,2,0,4,Medan,negative_sanction,synthetic
anon_neg_0086,"PPKS hanya jadi regulasi di atas kertas saja, eksekusinya tidak ada sama sekali #Permendikbud #PPKS",2023-11-12,4,3,0,Bandung,negative_sanction,synthetic
anon_neg_0091,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan,2024-05-29,1,1,6,Jakarta,negative_fear,synthetic
anon_neg_0059,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan #StopKekerasanSeksual",2022-06-29,13,23,0,Yogyakarta,negative_sanction,synthetic
anon_neu_0007,perlu ada hotline nasional khusus korban kekerasan seksual di perguruan tinggi #MahasiswaAman #PPKS,2024-01-30,2,3,1,Medan,neutral_policy,synthetic
anon_neg_0024,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny #Permendikbud #PPKS",2022-01-30,7,3,0,Jakarta,negative_blaming,synthetic
anon_neg_0065,"kampus tutup mata soal pelecehan seksual dosen, reputasi lebih penting dari korban #MahasiswaAman #PPKS",2023-10-25,14,0,2,Jakarta,negative_sanction,synthetic
anon_pos_0036,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng #PPKS #KampusAman,2023-03-03,0,2,0,Jakarta,positive_support,synthetic
anon_neg_0241,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #Permendikbud #PPKS,2021-11-26,10,3,3,Jakarta,negative_fear,synthetic
anon_neg_0013,korban pelecehan seksual kampus sering kali dipaksa diam demi kebaikan bersama,2022-08-12,3,0,1,Yogyakarta,negative_fear,synthetic
anon_neg_0035,"kampus tutup mata soal pelecehan seksual dosen, reputasi lebih penting dari korban #MahasiswaAman #PPKS",2023-09-03,12,10,2,Yogyakarta,negative_sanction,synthetic
anon_neg_0060,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #Permendikbud #PPKS",2022-10-15,8,1,1,Semarang,negative_blaming,synthetic
anon_neg_0107,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor #PPKS #KampusAman,2023-12-13,7,0,0,Jakarta,negative_sanction,synthetic
anon_neg_0273,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya,2024-06-05,16,0,1,Bandung,negative_fear,synthetic
anon_neg_0166,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan,2022-01-02,6,1,0,Yogyakarta,negative_fear,synthetic
anon_pos_0100,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi #StopKekerasanSeksual,2021-11-30,54,12,4,Bandung,positive_support,synthetic
anon_neu_0102,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat,2024-02-07,6,1,0,Jakarta,neutral_policy,synthetic
anon_neg_0106,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan #MahasiswaAman #PPKS",2023-10-12,20,6,1,Bandung,negative_blaming,synthetic
anon_pos_0078,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #PPKS #KampusAman,2023-06-24,6,2,0,Denpasar,positive_support,synthetic
anon_neg_0204,tidak ada transparansi sama sekali soal proses penanganan kasus pelecehan seksual #StopKekerasanSeksual,2023-02-24,3,16,0,Bandung,negative_sanction,synthetic
anon_neu_0090,permendikbud ppks no 30 2021 perlu direvisi agar lebih berpihak ke korban #Permendikbud #PPKS,2022-05-16,3,4,2,Yogyakarta,neutral_policy,synthetic
anon_neg_0224,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan",2023-01-14,0,2,5,Surabaya,negative_sanction,synthetic
anon_pos_0091,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur",2022-11-12,4,4,4,Semarang,positive_support,synthetic
anon_neg_0243,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya #StopKekerasanSeksual,2024-01-11,3,1,2,Medan,negative_fear,synthetic
anon_neg_0026,"pelaku mendapat simpati sementara korban dikucilkan, ini realita kampus kita #StopKekerasanSeksual",2022-02-27,1,3,3,Bandung,negative_blaming,synthetic
anon_pos_0135,"akhirnya ada teman yg berani share pengalaman kkerasan seksual di kampus, salut #StopKekerasanSeksual",2024-06-26,5,1,1,Malang,positive_support,synthetic
anon_neg_0022,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan #Permendikbud #PPKS,2024-02-12,1,1,2,Malang,negative_blaming,synthetic
anon_neg_0146,"pelaku mendapat simpati sementara korban dikucilkan, ini realita kampus kita #MahasiswaAman #PPKS",2023-07-15,12,11,3,Semarang,negative_blaming,synthetic
anon_neg_0189,korban pelecehan seksual kampus dipaksa tanda tangan perjanjian bungkam wtf #PPKS #KampusAman,2021-11-10,0,1,1,Semarang,negative_fear,synthetic
anon_pos_0042,satgas ppks yang kompeten sangat dibutuhkan dan beberapa kampus sudah menunjukkan,2021-12-15,45,4,2,Yogyakarta,positive_support,synthetic
anon_neg_0159,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny",2024-04-16,15,1,7,Yogyakarta,negative_blaming,synthetic
anon_neg_0195,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #MahasiswaAman #PPKS,2022-09-06,21,1,0,Bandung,negative_sanction,synthetic
anon_neg_0141,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #PPKS #KampusAman",2023-06-03,4,0,1,Bandung,negative_blaming,synthetic
anon_neg_0230,"kampus tutup mata soal pelecehan seksual dosen, reputasi lebih penting dari korban #MahasiswaAman #PPKS",2022-07-29,2,1,1,Yogyakarta,negative_sanction,synthetic
anon_neg_0058,korban pelecehan seksual kampus sering kali dipaksa diam demi kebaikan bersama #StopKekerasanSeksual,2022-03-23,5,5,1,Yogyakarta,negative_fear,synthetic
anon_neg_0194,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan #MahasiswaAman #PPKS",2022-11-05,4,3,8,Jakarta,negative_sanction,synthetic
anon_neg_0020,"lingkungan kampus normalize pelecehan seksual, dianggap bercandaan biasa aja #Permendikbud #PPKS",2023-10-12,1,0,2,Semarang,negative_blaming,synthetic
anon_pos_0116,gerakan solidaritas untuk korban kekerasan seksual kampus terus berkembang #PPKS #KampusAman,2024-04-23,9,5,1,Malang,positive_support,synthetic
anon_pos_0007,"semangat buat semua korban yg berani speak up, kalian tidak sendirian #StopKekerasanSeksual",2023-05-12,3,3,1,Semarang,positive_support,synthetic
anon_neg_0252,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #StopKekerasanSeksual,2024-02-19,14,4,3,Jakarta,negative_fear,synthetic
anon_neg_0021,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #PPKS #KampusAman,2022-11-03,19,0,5,Yogyakarta,negative_fear,synthetic
anon_neg_0033,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #Permendikbud #PPKS,2023-03-22,5,1,3,Yogyakarta,negative_sanction,synthetic
anon_neg_0179,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan",2022-10-05,16,11,1,Surabaya,negative_sanction,synthetic
anon_neg_0160,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #Permendikbud #PPKS,2023-10-15,16,2,2,Yogyakarta,negative_fear,synthetic
anon_neg_0276,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #Permendikbud #PPKS,2022-01-11,43,10,1,Malang,negative_fear,synthetic
anon_neu_0065,diskusi panel tentang reformasi ppks di perguruan tinggi indonesia perlu dilanjutkan #Permendikbud #PPKS,2024-01-03,1,1,3,Medan,neutral_policy,synthetic
anon_neg_0191,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik,2022-02-11,2,0,3,Yogyakarta,negative_fear,synthetic
anon_neg_0105,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #StopKekerasanSeksual,2022-06-18,14,5,7,Jakarta,negative_sanction,synthetic
anon_pos_0065,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban #StopKekerasanSeksual,2024-02-26,5,2,5,Bandung,positive_support,synthetic
anon_neg_0133,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #StopKekerasanSeksual",2022-01-10,1,2,2,Bandung,negative_sanction,synthetic
anon_neg_0211,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku",2023-08-07,5,8,0,Surabaya,negative_sanction,synthetic
anon_neg_0063,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #MahasiswaAman #PPKS,2022-04-04,2,2,2,Semarang,negative_sanction,synthetic
anon_pos_0029,kesadaran tentang consent dan PPKS semakin meningkat di kalangan mahasiswa baru #PPKS #KampusAman,2022-11-02,4,1,0,Makassar,positive_support,synthetic
anon_neg_0028,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #MahasiswaAman #PPKS",2023-03-02,18,3,2,Jakarta,negative_sanction,synthetic
anon_neg_0121,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan #MahasiswaAman #PPKS",2023-02-16,265,4,4,Semarang,negative_blaming,synthetic
anon_neg_0130,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #Permendikbud #PPKS,2022-07-07,2,0,4,Bandung,negative_fear,synthetic
